nan nan
 119.719583	 26.005861
 119.684167	 25.904556
 119.675028	 25.914556
 119.630806	 25.909528
 119.604167	 25.847889
 119.582500	 25.900361
 119.567972	 25.880000
 119.585389	 25.878306
 119.584556	 25.834139
 119.612889	 25.819139
 119.612056	 25.777500
 119.632944	 25.761639
 119.597056	 25.720000
 119.598694	 25.693333
 119.558361	 25.695417
 119.539167	 25.714556
 119.514139	 25.690389
 119.491667	 25.695361
 119.473333	 25.681250
 119.443722	 25.701639
 119.467083	 25.676639
 119.464639	 25.625000
 119.487528	 25.632917
 119.499556	 25.623306
 119.480417	 25.590806
 119.500861	 25.562889
 119.517444	 25.555444
 119.535806	 25.587917
 119.560861	 25.584611
 119.545417	 25.573361
 119.559972	 25.570417
 119.599556	 25.590000
 119.578778	 25.577472
 119.567056	 25.541694
 119.578278	 25.522917
 119.599528	 25.521694
 119.553722	 25.503306
 119.605833	 25.512056
 119.586222	 25.478306
 119.617500	 25.493750
 119.605833	 25.467944
 119.633278	 25.464583
 119.639556	 25.477472
 119.635417	 25.449194
 119.609528	 25.431639
 119.644139	 25.435389
 119.652139	 25.424972
 119.657917	 25.385000
 119.619556	 25.361667
 119.654972	 25.365389
 119.654583	 25.355833
 119.592028	 25.342500
 119.606222	 25.377500
 119.581278	 25.423333
 119.607056	 25.428306
 119.595833	 25.446222
 119.577917	 25.434167
 119.588306	 25.460389
 119.560861	 25.460417
 119.550833	 25.440417
 119.544139	 25.457889
 119.528722	 25.435806
 119.538750	 25.424111
 119.519556	 25.396667
 119.549167	 25.397056
 119.568278	 25.415417
 119.557528	 25.383750
 119.485806	 25.366222
 119.512889	 25.390806
 119.497917	 25.417500
 119.516222	 25.424972
 119.487917	 25.441667
 119.499583	 25.455806
 119.463306	 25.460417
 119.433722	 25.435806
 119.463694	 25.513306
 119.433306	 25.508722
 119.365000	 25.528750
 119.357083	 25.548306
 119.381278	 25.592500
 119.362500	 25.578722
 119.368333	 25.606250
 119.360028	 25.597083
 119.349111	 25.619556
 119.329167	 25.614556
 119.338750	 25.587472
 119.307472	 25.564583
 119.285389	 25.575806
 119.287944	 25.536694
 119.225806	 25.473722
 119.201639	 25.495417
 119.202944	 25.473333
 119.162500	 25.457889
 119.131694	 25.413750
 119.114139	 25.431250
 119.087917	 25.422444
