nan nan
 130.000861	 41.990861
 129.978722	 41.988306
 129.997028	 41.972500
 129.972083	 41.960000
 129.988750	 41.945806
 129.968694	 41.939167
 129.955833	 41.897861
 129.914972	 41.916222
 129.895444	 41.908306
 129.882083	 41.823306
 129.845361	 41.781639
 129.848333	 41.762083
 129.816639	 41.781222
 129.770000	 41.769556
 129.768278	 41.755417
 129.759583	 41.764972
 129.740361	 41.687500
 129.703806	 41.670000
 129.668694	 41.574167
 129.647917	 41.560778
 129.650417	 41.489972
 129.681639	 41.436194
 129.737556	 41.418750
 129.732500	 41.397028
 129.740028	 41.417056
 129.764167	 41.387056
 129.807917	 41.383333
 129.792944	 41.335778
 129.752111	 41.298306
 129.758694	 41.272472
 129.730444	 41.250000
 129.740361	 41.219167
 129.722083	 41.209944
 129.734556	 41.206611
 129.717139	 41.199972
 129.717111	 41.105833
 129.741278	 41.104972
 129.718694	 41.067500
 129.734583	 40.999139
 129.722083	 40.987472
 129.765417	 40.941667
 129.715778	 40.833694
 129.706639	 40.850417
 129.575861	 40.841250
 129.517528	 40.794556
 129.427528	 40.781250
 129.395000	 40.758722
 129.373361	 40.776222
 129.387056	 40.758333
 129.339194	 40.737083
 129.304167	 40.677917
 129.270778	 40.710389
 129.219111	 40.702028
 129.169556	 40.573333
 129.080833	 40.477889
 129.036639	 40.482889
 128.970000	 40.458722
 128.859944	 40.372083
 128.782444	 40.346222
 128.763278	 40.352083
 128.753278	 40.337944
 128.698306	 40.335389
 128.668306	 40.309583
 128.634944	 40.314556
 128.615389	 40.271639
 128.655833	 40.256222
 128.668750	 40.221639
 128.630778	 40.179528
 128.591639	 40.187083
 128.514167	 40.133750
 128.469111	 40.134583
 128.444972	 40.104528
 128.377444	 40.107056
 128.332028	 40.060000
 128.329194	 40.029556
 128.288306	 40.042056
 128.264972	 40.076250
 128.232889	 40.065861
 128.234139	 40.032917
 128.175028	 40.029583
 128.155861	 40.007889
 128.133306	 40.035389
 128.059194	 40.033750
 127.991667	 40.059556
 127.981306	 40.047500
 127.996250	 40.035806
 127.980417	 40.035833
 127.975806	 40.014556
 127.930889	 39.981250
 127.908306	 39.987889
 127.889528	 39.975028
 127.885806	 39.888722
 127.868306	 39.900389
 127.847500	 39.882889
 127.809139	 39.880389
 127.779972	 39.901194
 127.796278	 39.870833
 127.785806	 39.856250
 127.704111	 39.853694
 127.665861	 39.806250
 127.644167	 39.834583
 127.625000	 39.834583
 127.585833	 39.798722
 127.560778	 39.797083
